version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590913732.324062,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,48.0,0.0,0.0,23.035432,23.035432,-8.3e-05,1.001764,0.5060185901190117,3572.0,66.0,83.0,8.509902450458057,48.0,404.0,0.0,17.0,8.509902450458057,0.0
4,5,0,69,DF,0,64,6,0,1590913733.325829,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,49.0,0.0,0.0,24.037199,24.037199,-8.3e-05,1.001767,0.5060244444679374,3655.0,66.0,83.0,8.50959842214205,49.0,421.0,0.0,17.0,8.50959842214205,0.0
4,5,0,52,DF,0,64,6,0,1590913733.325884,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,24.037254,24.037254,-8.3e-05,1.001767,0.505809138440701,3721.0,66.0,83.0,8.50951448290053,50.0,421.0,0.0,17.0,8.50951448290053,0.0
4,5,0,69,DF,0,64,6,0,1590913734.326483,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,51.0,0.0,0.0,25.037853,25.037853,-8.3e-05,1.001767,0.5057909392681239,3804.0,66.0,83.0,8.509233738917354,51.0,438.0,0.0,17.0,8.509233738917354,0.0
4,5,0,52,DF,0,64,6,0,1590913734.326538,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,52.0,0.0,0.0,25.037908,25.037908,-8.3e-05,1.001767,0.5055924456436809,3870.0,66.0,83.0,8.509155746804648,52.0,438.0,0.0,17.0,8.509155746804648,0.0
4,5,0,69,DF,0,64,6,0,1590913735.328252,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,53.0,0.0,0.0,26.039622,26.039622,-8.3e-05,1.001767,0.5055972908336359,3953.0,66.0,83.0,8.508895712190206,53.0,455.0,0.0,17.0,8.508895712190206,0.0
4,5,0,52,DF,0,64,6,0,1590913735.328307,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,54.0,0.0,0.0,26.039677,26.039677,-8.3e-05,1.001767,0.5054137067273146,4019.0,66.0,83.0,8.508823060870519,54.0,455.0,0.0,17.0,8.508823060870519,0.0
4,5,0,68,DF,0,64,6,0,1590913736.329023,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,55.0,0.0,0.0,27.040393,27.040393,-8.3e-05,1.001767,0.5053995456020645,4101.0,66.0,83.0,8.491310670465243,55.0,471.0,0.0,17.0,8.491310670465243,0.0
4,5,0,52,DF,0,64,6,0,1590913736.329078,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,56.0,0.0,0.0,27.040448,27.040448,-8.3e-05,1.001767,0.505229258045511,4167.0,66.0,83.0,8.491229241162555,56.0,471.0,0.0,17.0,8.491229241162555,0.0
4,5,0,69,DF,0,64,6,0,1590913737.330804,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,57.0,0.0,0.0,28.042174,28.042174,-8.3e-05,1.001767,0.5052343033789617,4250.0,66.0,83.0,8.491629373892792,57.0,488.0,0.0,17.0,8.491629373892792,0.0
4,5,0,52,DF,0,64,6,0,1590913737.330859,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,58.0,0.0,0.0,28.042229,28.042229,-8.3e-05,1.001767,0.5050759127107903,4316.0,66.0,83.0,8.491553042833205,58.0,488.0,0.0,17.0,8.491553042833203,0.0
4,5,0,69,DF,0,64,6,0,1590913738.332606,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,59.0,0.0,0.0,29.043976,29.043976,-8.3e-05,1.001767,0.5050809739799679,4399.0,66.0,83.0,8.491925549157692,59.0,505.0,0.0,17.0,8.491925549157692,0.0
4,5,0,52,DF,0,64,6,0,1590913738.332661,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,60.0,0.0,0.0,29.044031,29.044031,-8.3e-05,1.001767,0.5049332754123627,4465.0,66.0,83.0,8.49185385654416,60.0,505.0,0.0,17.0,8.49185385654416,0.0
4,5,0,69,DF,0,64,6,0,1590913739.334319,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,30.0,31.0,0.0,0.0,61.0,0.0,0.0,30.045689,30.045689,-8.3e-05,1.001767,0.5049365012813196,4548.0,66.0,83.0,8.49220150130682,61.0,522.0,0.0,17.0,8.49220150130682,0.0
4,5,0,52,DF,0,64,6,0,1590913739.334368,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,62.0,0.0,0.0,30.045738,30.045738,-8.3e-05,1.001767,0.5047985454809438,4614.0,66.0,83.0,8.49213404042529,62.0,522.0,0.0,17.0,8.49213404042529,0.0
4,5,0,54,DF,0,64,6,0,1590913739.334427,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,31.0,32.0,0.0,0.0,63.0,0.0,0.0,30.045797,30.045797,-8.3e-05,1.001767,0.5045356996969877,4682.0,66.0,83.0,8.462107944557042,63.0,524.0,0.0,17.0,8.462107944557042,0.0
4,5,0,52,DF,0,64,6,0,1590913739.334446,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,64.0,0.0,0.0,30.045816,30.045816,-8.3e-05,1.001767,0.5041606447822997,4748.0,66.0,83.0,8.458817133712449,64.0,524.0,0.0,17.0,8.458817133712449,0.0
4,5,0,54,DF,0,64,6,0,1590913739.335981,1883,58727,8,0,PA,509,0,3,0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,65.0,0.0,0.0,30.047351,30.047351,-8.3e-05,1.001767,0.5036610555223943,4816.0,66.0,83.0,8.427490501557754,65.0,526.0,0.0,17.0,8.427490501557754,0.0
4,5,0,52,DF,0,64,6,0,1590913739.335998,58727,1883,8,0,A,502,0,3,0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,66.0,0.0,0.0,30.047368,30.047368,-8.3e-05,1.001767,0.5030920770390596,4882.0,66.0,83.0,8.421528633338756,66.0,526.0,0.0,17.0,8.421528633338756,0.0
4,5,0,69,DF,0,64,6,0,1590913740.335005,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,33.0,34.0,0.0,0.0,67.0,0.0,0.0,31.046375,31.046375,-8.3e-05,1.001767,0.5035600865446489,4965.0,66.0,83.0,8.429986750696315,67.0,543.0,0.0,17.0,8.429986750696315,0.0
4,5,0,52,DF,0,64,6,0,1590913740.335063,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,68.0,0.0,0.0,31.046433,31.046433,-8.3e-05,1.001767,0.5030234177411943,5031.0,66.0,83.0,8.424365243918972,68.0,543.0,0.0,17.0,8.424365243918972,0.0
4,5,0,68,DF,0,64,6,0,1590913741.336792,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,34.0,35.0,0.0,0.0,69.0,0.0,0.0,32.048162,32.048162,-8.3e-05,1.001767,0.5035057233402349,5113.0,66.0,83.0,8.417672109975872,69.0,559.0,0.0,17.0,8.417672109975872,0.0
4,5,0,52,DF,0,64,6,0,1590913741.336849,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,70.0,0.0,0.0,32.048219,32.048219,-8.3e-05,1.001767,0.5029991698202974,5179.0,66.0,83.0,8.412366427034161,70.0,559.0,0.0,17.0,8.412366427034161,0.0
4,5,0,69,DF,0,64,6,0,1590913742.338817,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,35.0,36.0,0.0,0.0,71.0,0.0,0.0,33.050187,33.050187,-8.3e-05,1.001968,0.5034566795986658,5262.0,66.0,83.0,8.420297408684815,71.0,576.0,0.0,17.0,8.420297408684815,0.0
