version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590912935.038547,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,64.0,0.0,0.0,31.048798,31.048798,-9.1e-05,1.00217,0.5046927962959529,4764.0,66.0,83.0,8.507466375307288,64.0,540.0,0.0,17.0,8.507466375307288,0.0
4,5,0,69,DF,0,64,6,0,1590912936.040287,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,65.0,0.0,0.0,32.050538,32.050538,-9.1e-05,1.00217,0.5046962524396333,4847.0,66.0,83.0,8.507293251177984,65.0,557.0,0.0,17.0,8.507293251177984,0.0
4,5,0,52,DF,0,64,6,0,1590912936.040343,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,66.0,0.0,0.0,32.050594,32.050594,-9.1e-05,1.00217,0.5045748535374818,4913.0,66.0,83.0,8.507243588448228,66.0,557.0,0.0,17.0,8.507243588448228,0.0
4,5,0,69,DF,0,64,6,0,1590912937.042139,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,33.0,34.0,0.0,0.0,67.0,0.0,0.0,33.05239,33.05239,-9.1e-05,1.00217,0.5045789547903972,4996.0,66.0,83.0,8.507080617000874,67.0,574.0,0.0,17.0,8.507080617000874,0.0
4,5,0,52,DF,0,64,6,0,1590912937.042195,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,68.0,0.0,0.0,33.052446,33.052446,-9.1e-05,1.00217,0.5044647759900776,5062.0,66.0,83.0,8.507033706049132,68.0,574.0,0.0,17.0,8.507033706049132,0.0
4,5,0,69,DF,0,64,6,0,1590912938.043999,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,34.0,35.0,0.0,0.0,69.0,0.0,0.0,34.05425,34.05425,-9.1e-05,1.00217,0.5044687536571268,5145.0,66.0,83.0,8.506880019880041,69.0,591.0,0.0,17.0,8.506880019880043,0.0
4,5,0,52,DF,0,64,6,0,1590912938.044055,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,70.0,0.0,0.0,34.054306,34.054306,-9.1e-05,1.00217,0.5043611694109766,5211.0,66.0,83.0,8.506835638943055,70.0,591.0,0.0,17.0,8.506835638943055,0.0
4,5,0,69,DF,0,64,6,0,1590912939.045856,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,35.0,36.0,0.0,0.0,71.0,0.0,0.0,35.056107,35.056107,-9.1e-05,1.00217,0.5043648757524403,5294.0,66.0,83.0,8.506690466696027,71.0,608.0,0.0,17.0,8.506690466696027,0.0
4,5,0,52,DF,0,64,6,0,1590912939.045911,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,72.0,0.0,0.0,35.056162,35.056162,-9.1e-05,1.00217,0.5042633447682574,5360.0,66.0,83.0,8.506648417129085,72.0,608.0,0.0,17.0,8.506648417129085,0.0
4,5,0,69,DF,0,64,6,0,1590912940.047562,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,73.0,0.0,0.0,36.057813,36.057813,-9.1e-05,1.00217,0.5042647457934702,5443.0,66.0,83.0,8.506511070562789,73.0,625.0,0.0,17.0,8.50651107056279,0.0
