,version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,label
56,4,5,0,69,0,0,64,6,0,1590913934.648273,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,53.0,4.0,0.0,24.039366,24.039366,-7.7e-05,1.00186,0.4929404548074444,4763.0,66.0,210.0,35.972716617627455,53.0,425.0,0.0,17.0,8.427269304141664,0.0,1
57,4,5,0,52,0,0,64,6,0,1590913934.648329,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,54.0,4.0,0.0,24.039422000000002,24.039422000000002,-7.7e-05,1.00186,0.4918162841209569,4829.0,66.0,210.0,35.730256648523934,54.0,425.0,0.0,17.0,8.418412650752563,0.0,1
58,4,5,0,68,0,0,64,6,0,1590913935.650038,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,55.0,4.0,0.0,25.041131,25.041131,-7.7e-05,1.00186,0.4933953653183962,4911.0,66.0,210.0,35.42127696010566,55.0,441.0,0.0,17.0,8.411832294983213,0.0,1
59,4,5,0,52,0,0,64,6,0,1590913935.650093,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,56.0,4.0,0.0,25.041186,25.041186,-7.7e-05,1.00186,0.4923416733247098,4977.0,66.0,210.0,35.19024566311678,56.0,441.0,0.0,17.0,8.403597714399147,0.0,1
60,4,5,0,69,0,0,64,6,0,1590913936.6518312,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,57.0,4.0,0.0,26.042924,26.042924,-7.7e-05,1.00186,0.4938083083190044,5060.0,66.0,210.0,34.89576202994101,57.0,458.0,0.0,17.0,8.415472383568048,0.0,1
61,4,5,0,52,0,0,64,6,0,1590913936.65189,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,58.0,4.0,0.0,26.042983,26.042983,-7.7e-05,1.00186,0.4928186195747829,5126.0,66.0,210.0,34.675438557179554,58.0,458.0,0.0,17.0,8.40778598049266,0.0,1
62,4,5,0,69,0,0,64,6,0,1590913937.653549,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,59.0,4.0,0.0,27.044642,27.044642,-7.7e-05,1.00186,0.4941824280706405,5209.0,66.0,210.0,34.394685165582324,59.0,475.0,0.0,17.0,8.418828915230185,0.0,1
63,4,5,0,52,0,0,64,6,0,1590913937.653605,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,60.0,4.0,0.0,27.044697999999997,27.044697999999997,-7.7e-05,1.00186,0.4932511980952473,5275.0,66.0,210.0,34.184283350314715,60.0,475.0,0.0,17.0,8.411637754772498,0.0,1
64,4,5,0,69,0,0,64,6,0,1590913938.654533,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,30.0,31.0,0.0,0.0,61.0,4.0,0.0,28.045626000000002,28.045626000000002,-7.7e-05,1.00186,0.4945107024383982,5358.0,66.0,210.0,33.916242988596764,61.0,492.0,0.0,17.0,8.421933373557039,0.0,1
65,4,5,0,52,0,0,64,6,0,1590913938.6545901,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,62.0,4.0,0.0,28.045683,28.045683,-7.7e-05,1.00186,0.4936328918804891,5424.0,66.0,210.0,33.71505442832468,62.0,492.0,0.0,17.0,8.4151911187631,0.0,1
